,VAE (reconstr err),VAE (latent prob),VAE (latent prior prob),VAE (reconstr err grad),NN (entropy),NN (max prob),PPCA (log prob),AE (reconstr err),LOF (outlier score),AnchoredNNEnsemble (entropy),AnchoredNNEnsemble (std),AnchoredNNEnsemble (mutual information),NNEnsemble (entropy),NNEnsemble (std),NNEnsemble (mutual information),LogReg (entropy),LogReg (max prob),MCDropout (entropy),MCDropout (std),MCDropout (mutual information)
6389,1290.6191,-8.645121,25.90664,167.55742,0.16055726,0.023479998,2305.8086689886586,1.629546,1.4044075250378842,0.004014027,0.00073020265,0.0007518523,0.09177936,0.0037958038,0.0008493215,0.005324583843797096,0.00042067159907510643,0.108617485,3.7252903e-09,-6.7800283e-07
13300,-363.43777,-20.379004,24.532206,2728.9883,0.035549533,0.0037411451,1042.0674772306406,0.40422294,1.0904426053017493,0.0030427405,0.0005036817,0.000503588,0.025456792,0.0010302674,0.00028189644,0.029256829908880226,0.0029752825585066534,0.032982532,9.313226e-10,4.8801303e-07
6760,732.67615,-20.70612,25.062855,1528.1947,0.19910909,0.030945003,1238.4972537886747,0.74569935,1.15875324733246,0.072468475,0.024164127,0.025143955,0.16439328,0.008651078,0.0022028834,0.14113756077135153,0.019946062083643912,0.15985304,1.6763806e-08,6.2584877e-07
11859,-33.108803,-20.341526,26.710806,850.50494,0.03442848,0.0036025047,1081.3506196497485,0.43493238,1.195737092860608,0.045026775,0.014620661,0.015963618,0.03319547,0.0006943654,0.000102087855,0.026446725935859828,0.002643600447418626,0.036118697,4.656613e-10,-1.8626451e-07
15734,242.75858,-18.980139,25.025387,406.9941,0.17111899,0.025466263,1131.5154279360645,0.5737341,1.0400349081959823,0.093775034,0.018888516,0.020343438,0.15569976,0.0057497257,0.0011228323,0.06157937771934498,0.0071973856086778865,0.16473004,1.8626451e-09,-7.748604e-07
1084,112.32942,-17.381937,23.794455,448.98846,0.3022735,0.05378759,1130.8236508910263,0.5186855,1.2269374815769187,0.08852873,0.029468738,0.029854953,0.32424858,0.014804917,0.0028429031,0.2190610823274622,0.035038330636641746,0.53085214,5.2154064e-08,-1.1920929e-07
1570,467.7758,-17.080482,29.68747,163.88942,0.056703463,0.006518185,1586.8325243807722,2.7676702,0.9986741762831045,0.002621595,0.00048388485,0.0004829534,0.08130971,0.005656406,0.0018369704,0.08722287272427606,0.010980125688737408,0.055989463,3.7252903e-09,3.427267e-07
5441,-13.890333,-18.485678,25.718443,1712.241,0.04234589,0.00460124,1065.8570000433735,0.42140412,1.0495722758425141,0.001089517,0.00013705807,0.00014928653,0.03508713,0.0013837105,0.00038089976,0.017569718121895513,0.0016434864369542224,0.045471173,0.0,4.0978193e-07
15957,958.42065,-12.017645,23.463165,219.68883,0.09504427,0.012199402,1752.8915380652397,0.9920787,1.1634500222078674,0.04050727,0.012361017,0.013054546,0.11296826,0.005903736,0.0015857816,0.08184894042944,0.010159544652977415,0.088083684,5.5879354e-09,-5.736947e-07
8030,638.8736,-15.318737,23.229153,1373.0569,0.25731617,0.043320835,1276.1662247807028,0.54545826,1.056278353943436,0.23351443,0.088224925,0.10109864,0.30267036,0.016254442,0.003808856,0.3359852049546115,0.062166368903569524,0.25172895,2.2351742e-08,3.2782555e-07
14930,378.54065,-15.987296,25.010174,508.48248,0.031142887,0.0032015443,1227.7457160733038,0.68138206,1.3275744191569858,0.2969614,0.10377305,0.12510337,0.049540594,0.0023325805,0.0007298216,0.013775090784895038,0.0012415059528271266,0.048378646,4.656613e-10,-7.18981e-07
13470,740.08276,-16.720568,22.364838,793.267,0.24680397,0.040988028,1412.722710834963,0.681626,1.0231976879561846,0.20986405,0.075692184,0.07992788,0.3291414,0.023078222,0.006136954,0.03137458377598815,0.0032295663221957316,0.24917585,1.1175871e-08,7.599592e-07
15799,808.3122,-15.234156,26.206598,171.67593,0.11670146,0.015723169,1636.2467105236096,1.0584493,1.1586831510728277,0.020662915,0.005497369,0.0057504037,0.16335304,0.008912819,0.0025341958,0.010346149442855512,0.0008943018457447938,0.11162389,7.450581e-09,-6.482005e-07
5282,526.57104,-19.278587,21.51462,515.4764,0.34491348,0.06446332,1265.341650629207,0.53322434,1.1570658061217594,0.19518507,0.052731182,0.05286473,0.37155673,0.013332167,0.0019188523,0.8576733176383105,0.28163817394528534,0.25903583,1.1175871e-08,-6.854534e-07
14244,1562.4895,-2.7071383,22.663233,95.692,0.989609,0.4400617,1975.5853413993145,1.3031626,1.204424099386443,0.6873892,0.24941327,0.30669212,0.99153733,0.052249853,0.007995665,0.9627658696365577,0.3868940616336196,0.9385964,2.3841858e-07,6.556511e-07
5980,743.7698,-15.666754,23.303423,2172.7935,0.39828873,0.078899264,1340.9491836522204,0.5859526,1.159424404820984,0.097219676,0.021184798,0.019998364,0.40002584,0.013680708,0.0018676519,0.054709360652135025,0.006244357236589115,0.4041689,4.4703484e-08,6.854534e-07
5817,-244.7307,-20.312653,23.133368,2342.051,0.07955758,0.009814024,997.4651898933208,0.31556982,1.0690836758505253,0.16311033,0.034377456,0.03580393,0.071392976,0.0017197494,0.00025491416,0.13956584253659382,0.019666845852912118,0.07118536,3.7252903e-09,3.6507845e-07
13123,414.96234,-19.940323,24.517097,2607.6982,0.15560068,0.022563338,1109.3370894023199,0.41917428,1.1337245876952058,0.017279873,0.0020445958,0.0018009581,0.16779818,0.0062298654,0.0011142045,0.405559007880742,0.08096177663144222,0.14637686,5.5879354e-09,2.0861626e-07
4031,32.826515,-18.422398,25.973394,2765.8408,0.010467978,0.0009063482,1110.4935639053544,0.56598884,1.0966131688153022,0.00014986204,1.580401e-05,1.5349957e-05,0.0155299455,0.0007117594,0.00025499891,0.019746275806242757,0.0018814463520954172,0.022839153,2.3283064e-10,-1.6763806e-07
2051,371.2777,-20.828854,26.482178,1174.1094,0.061194647,0.0071433187,1083.6583433818969,0.42071694,1.0747116462311146,0.031020535,0.0054984707,0.0055413675,0.062672935,0.002059649,0.0004434064,0.07302322284697474,0.008843260751654314,0.02972848,9.313226e-10,2.4586916e-07
12156,-310.56702,-19.269613,24.5319,3421.284,0.009612323,0.0008222461,990.2531752888818,0.3232044,1.0264335548684937,0.00033095496,5.3860134e-05,5.4803444e-05,0.0063131484,0.00013877598,2.6517548e-05,0.0024267111490555125,0.000174217189117698,0.011905146,6.9849193e-10,-2.5704503e-07
6188,623.7385,-19.561111,25.329659,3332.564,0.42828405,0.087563396,1133.281387759978,0.4994272,1.1230875721510647,0.3764599,0.10410563,0.10356304,0.35013232,0.025950717,0.007281333,0.6756147707302097,0.17796947258149176,0.35901207,2.2351742e-08,-6.2584877e-07
9594,-352.23303,-16.210197,24.002075,2822.2769,0.088042706,0.011106551,991.9022858120322,0.3600731,1.034939815525747,0.054480124,0.011313673,0.011688203,0.08484478,0.0049940245,0.0014232993,0.037760683044741096,0.004017387714146281,0.05949211,0.0,-4.2840838e-07
15234,753.7374,-17.883005,25.757986,354.34598,0.71195847,0.19507033,1530.18162842536,0.9617279,1.1544740457208233,0.48573434,0.101418525,0.091863364,0.6034949,0.03987573,0.009794176,0.2740412464587255,0.04712153764820903,0.6552545,1.4901161e-08,-2.3841858e-07
5058,556.68536,-11.8201,23.471199,399.51712,0.0060168374,0.00048297644,1287.1377674890468,0.617135,1.3207963655184538,0.00222539,0.00045363884,0.00047543575,0.011820437,0.000504565,0.0001610564,0.015433980889724044,0.0014151153332482291,0.012354398,2.3283064e-10,-7.7299774e-07
13451,48.405075,-20.76185,24.522995,2241.448,0.013099301,0.0011717677,1227.7739446366488,0.5761085,1.1089619896524436,0.0021566239,0.00044657936,0.00047767744,0.009558961,0.00031429646,8.885749e-05,0.01339633064109189,0.0012023572877123412,0.008950293,1.1641532e-10,3.427267e-07
4828,-70.838936,-16.469366,26.03641,1591.7278,0.022989018,0.002245009,1127.7992890237197,0.50877327,1.247116924488616,0.032431707,0.0073920786,0.007540919,0.022437314,0.00073571765,0.00017607398,0.039275558700282334,0.004208665500141651,0.027464997,4.656613e-10,-4.1536987e-07
2281,144.63051,-16.576565,24.258476,591.4229,0.8429984,0.2710718,1043.739285222773,0.4322262,1.0734951522349,0.6326454,0.23695599,0.25395018,0.8475057,0.059867788,0.012829781,0.7771838882448197,0.22952589558427272,0.78306264,1.4901161e-07,6.556511e-07
10721,84.662224,-17.498568,23.422976,1658.361,0.012769623,0.0011379719,1104.2697421256623,0.5229614,1.1780923145951399,0.00017790534,1.9421634e-05,1.9080602e-05,0.009604277,0.00034763178,0.000101496466,0.009418240400468538,0.0008033456469317413,0.010789152,3.4924597e-10,2.5704503e-07
1456,507.17465,-13.546674,23.351934,812.8125,0.44596493,0.09286612,1202.4660218122447,0.52451044,1.0488955768391395,0.31704107,0.0900406,0.088299096,0.37371436,0.026000531,0.0070329905,0.1483541309400532,0.02124124042250697,0.39426985,1.4901161e-08,7.748604e-07
460,444.81546,-16.033415,25.63066,458.87128,0.9999286,0.49502838,1337.646070581833,0.8286809,1.2873511754920295,0.6754077,0.21960366,0.24303791,0.9978578,0.07038751,0.014439702,0.9984430890335279,0.4767754418365061,0.7901163,7.4505806e-08,1.0728836e-06
4342,315.1064,-18.71732,23.536821,1792.8224,0.076736346,0.009392202,1066.7437352395173,0.38669762,1.150100572148123,0.0039848355,0.00063674623,0.00064193504,0.0580887,0.0027837292,0.00078961626,0.03166793384118855,0.0032650729073453455,0.05153988,3.7252903e-09,-5.1036477e-07
3846,-98.436035,-18.509066,26.323761,1258.4067,0.12258753,0.016717017,1262.225336690129,0.6359063,1.1557042153182553,0.027344786,0.006766271,0.0066890866,0.0928499,0.0049121366,0.0015680566,0.11128101601446505,0.014821420211321712,0.08719667,3.7252903e-09,-3.874302e-07
13359,992.0783,-9.784529,26.232294,109.40397,0.19490175,0.030101717,1901.33437123691,1.2771016,1.1059890854541923,0.008393434,0.0020095762,0.0021538236,0.13865088,0.011369727,0.003926888,0.392958572114031,0.07740212356746745,0.22813478,1.4901161e-08,7.301569e-07
4762,733.9051,-16.842241,23.704918,1561.7473,0.32029408,0.05820906,1376.5075969087102,0.64202034,1.0191890632134317,0.9724748,0.3255812,0.37677014,0.3594408,0.02292833,0.0060771406,0.758571581459108,0.21912775625908154,0.2424904,7.450581e-09,-5.2154064e-07
2146,853.825,-16.46652,25.018343,168.64014,0.3959031,0.07822764,1650.3132609234813,0.9432538,1.0573595219919805,0.061439365,0.019795902,0.020232331,0.48336804,0.017723907,0.0024833083,0.7268149795504132,0.20245702383425224,0.522169,7.4505806e-08,-1.7881393e-07
14375,1351.3185,-26.172297,30.56889,123.6447,0.050857075,0.0057221055,3386.7944079786635,2.4647949,1.2109887091376064,0.0074352426,0.0018348538,0.0020193928,0.048697364,0.0042668157,0.00200589,0.0022955341358897024,0.00016374883973557797,0.08547561,0.0,-9.685755e-08
2578,-377.174,-20.07238,26.478504,1676.9519,0.085847184,0.010768712,1073.524588441824,0.45671725,1.0461745825230937,0.020272827,0.0030887711,0.0032065697,0.06284753,0.002159486,0.00047148764,0.13031603524406105,0.01804459522230495,0.04072328,1.3969839e-09,5.9232116e-07
5885,614.915,-12.131885,22.236992,324.32327,0.60506976,0.14810187,1268.0626218339148,0.5158551,1.1658623913107238,0.21892111,0.06978999,0.07180275,0.5128021,0.031378683,0.006923616,0.44042993260230656,0.0911901515952116,0.5822198,5.9604645e-08,-5.364418e-07
2480,437.27023,-15.240343,24.449633,436.94504,0.70897186,0.19361454,1169.9489373665592,0.55055404,1.0718820074926494,0.7993427,0.1928113,0.18619716,0.6308682,0.04816582,0.011320889,0.9481511814860708,0.36675923958383905,0.57943374,7.4505806e-08,-2.3841858e-07
17933,673.19165,-18.65085,22.553162,418.8759,0.21384323,0.033952832,1297.966095825483,0.61795545,1.0783758157767223,0.28141007,0.079704426,0.08981231,0.2573418,0.014529157,0.0038199723,0.3225874005606122,0.05878115289178287,0.19862735,7.450581e-09,3.7252903e-07
4294,19.068222,-14.18549,24.11836,1304.0242,0.078453936,0.009648502,1115.045294009221,0.40318146,1.137077043297511,0.005281942,0.0011223919,0.0011358252,0.088438645,0.0039064256,0.0009680018,0.00453019244422295,0.00035063085470288247,0.12145966,7.450581e-09,-7.4505806e-08
2232,439.0156,-18.11342,24.671097,1194.1072,0.5458456,0.12581414,1210.2191823566282,0.71726936,1.2178596529102876,0.32639277,0.14015464,0.14795998,0.49768302,0.047695756,0.017278105,0.39712227680904544,0.07857055210569941,0.33749935,7.450581e-09,-2.0861626e-07
9625,729.72375,-16.814676,24.871712,797.005,0.11497086,0.015433848,1389.1235117856388,0.69743305,1.1050876374711134,0.0082533425,0.0014824682,0.0015356336,0.10481892,0.0039601,0.00085619837,0.004250700562813684,0.000326386955294522,0.118654765,3.7252903e-09,9.4622374e-07
17127,581.2023,-17.064472,24.274446,411.1661,0.104650356,0.013736129,1172.704494943866,0.5099186,1.030069219470183,0.0010565656,0.00013144754,0.00013309089,0.09834203,0.0030951505,0.0005856678,0.03454255807980927,0.0036165502288403317,0.12343282,3.7252903e-09,5.9604645e-08
6933,-356.28406,-17.193933,23.668293,2063.5159,0.044712413,0.004908204,945.6703285288376,0.2879299,1.028180268173289,0.031946603,0.0058483267,0.0054164473,0.043488532,0.0011415392,0.00020160526,0.1834206205067616,0.027836006493362264,0.05816055,9.313226e-10,8.6426735e-07
7050,1261.4756,-11.6344385,22.368086,133.5884,0.06898239,0.008254051,2055.5121650539977,1.3649261,1.170287536931507,0.022644956,0.005805278,0.0060527585,0.051358093,0.0025377779,0.0008052513,0.003823495888216736,0.0002897636625123212,0.050922558,1.8626451e-09,-3.5390258e-07
1355,475.47366,-20.653938,29.11024,623.97736,0.06434409,0.0075885057,1802.809516512416,1.1859072,1.1467562680585488,0.06587454,0.01082023,0.010365825,0.10270899,0.0047725984,0.0013018921,0.06669785337967411,0.0079247725400996,0.07705176,6.519258e-09,-6.03497e-07
17994,637.1806,-20.430317,23.533926,2025.5109,0.23695533,0.038841546,1224.6644627259525,0.5868933,1.0617529552900227,0.26721224,0.07079071,0.08302054,0.2725419,0.012289942,0.002579093,0.9500981340239238,0.36925476570930704,0.24577104,0.0,-1.7881393e-07
9812,730.73486,-11.819214,22.082806,214.78984,0.87237364,0.29284942,1431.4454089579403,0.7065025,1.0837893828743124,0.55571944,0.13782246,0.13149872,0.98157334,0.07087653,0.015133321,0.9868933860353983,0.4327049487009432,0.9310614,2.9802322e-08,1.1920929e-07
11652,912.3498,-16.178545,24.437954,216.07083,0.16793905,0.024863541,1693.801419995251,0.99962234,1.102215862340098,0.11143747,0.03864033,0.040775694,0.32514954,0.02136088,0.006300926,0.080286781510318,0.009923687898310551,0.25108317,3.7252903e-09,-4.4703484e-07
10904,1430.9192,-17.801212,27.32374,73.405975,0.029734263,0.003032267,2287.214411727853,2.2255583,1.1044095677650363,0.0048215366,0.0011264704,0.0012435082,0.025600562,0.0019129512,0.00091282465,1.0394091916447092e-05,4.635776397199365e-07,0.07415886,2.7939677e-09,-1.4901161e-08
5418,-323.9086,-16.149357,23.309061,1986.1595,0.032429375,0.0033575296,994.2698108780046,0.3315271,1.0629897677155853,0.005280189,0.0009168275,0.0009992458,0.023989046,0.00064964924,0.00012587756,0.023369341148132907,0.002288298755528273,0.03542211,1.6298145e-09,7.0407987e-07
11963,477.9489,-12.137653,23.937387,814.6945,0.07843993,0.009646416,1331.8870308482992,0.64854693,1.3406210812232122,0.020579424,0.0036962968,0.003890479,0.094608404,0.006660973,0.0025035962,0.018943258763660625,0.0017930640128226427,0.089685775,9.313226e-10,-5.811453e-07
2993,273.1274,-19.060106,25.426037,708.4751,0.26870725,0.045897484,1159.3750848734471,0.4296703,1.1075138939073246,0.50474256,0.18622246,0.22035229,0.24912317,0.009768443,0.0016978532,0.7613998047281294,0.22067594179754368,0.31298995,2.2351742e-08,-8.6426735e-07
12154,-263.14786,-17.535208,23.787226,2557.841,0.023308463,0.0022813678,1005.5541920438159,0.36036044,1.0438965144709846,0.0007521183,9.118236e-05,8.821656e-05,0.025606351,0.00076306245,0.00016381592,0.013748415513277431,0.00123874268094748,0.032541357,1.3969839e-09,1.7508864e-07
15928,-115.35045,-18.363775,23.590952,2115.7861,0.10547378,0.013869822,1028.0991291771832,0.36201522,1.062425600241956,0.02152465,0.0046973256,0.004638301,0.07939143,0.0015456576,0.00017739832,0.147228936739928,0.02103788318041766,0.06547837,1.8626451e-09,4.3958426e-07
13169,-6.7153106,-16.52532,25.865559,676.0571,0.16855606,0.024980187,1158.3575830159878,0.5127493,1.1941385028838603,0.05501279,0.011595472,0.012178812,0.19764186,0.012756216,0.004017532,0.09984294939361284,0.012961735999704072,0.252773,1.8626451e-08,3.874302e-07
6850,935.20026,-9.473441,23.066463,192.11049,0.2871139,0.050168872,1450.492882982467,0.7557932,1.3008082165062205,0.15494396,0.04342773,0.047268152,0.34907615,0.014015723,0.0023836195,0.5470522748813119,0.1262460381255388,0.44556084,5.9604645e-08,-2.9802322e-08
2129,-217.93987,-19.313995,27.998737,742.19904,0.11293242,0.015094757,1010.278600781625,0.43614596,1.0534179408737314,0.27016765,0.12860613,0.1484055,0.10070288,0.00434622,0.00093957037,0.026537068717525945,0.002654158733544354,0.06158488,2.7939677e-09,1.4156103e-07
6137,344.0356,-15.9587145,24.889767,1078.8357,0.85803807,0.2819084,1171.9163610282676,0.5668274,1.0662197005836338,0.71057487,0.26476917,0.2930538,0.803375,0.03539818,0.0050659776,0.7686012469368133,0.2246687168270287,0.88968015,2.9802322e-08,-1.7881393e-07
3474,964.7887,-15.23775,23.175825,289.39413,0.51430404,0.11482632,1402.225817245784,0.6474424,1.0364467402210396,0.21136075,0.051739126,0.05737251,0.41660255,0.012633699,0.0014974475,0.10386997238856172,0.013609706255085285,0.46351302,3.7252903e-08,1.4901161e-07
3314,-307.5158,-16.6014,24.601252,988.13965,0.028651215,0.002903223,948.7557954648621,0.29939952,1.0452357559472016,0.0010034082,9.518444e-05,9.423925e-05,0.03285979,0.0013325487,0.00033427775,0.004872446022922973,0.0003806077469129532,0.0659635,9.313226e-10,5.1409006e-07
795,-364.91122,-17.321981,26.531065,1641.6537,0.029538218,0.0030088425,972.7049426540586,0.4138449,1.1573919025991874,0.00077416655,0.00013532344,0.00013834873,0.026242357,0.0014885144,0.0004973039,0.014796571730961825,0.001348002919968505,0.03253244,0.0,-7.785857e-07
12011,-580.1242,-19.22286,24.30413,2957.964,0.024877181,0.0024613142,877.0366937039987,0.2784288,0.9866030421508011,0.0027677305,0.00035941246,0.0003794122,0.023705794,0.0004763114,6.929599e-05,0.04544828212871496,0.005004402659570806,0.020876637,9.313226e-10,-6.1281025e-07
16587,886.5505,-13.657123,23.71216,190.56612,0.6459453,0.16491765,1270.7133527115718,0.59880155,1.009637914099601,0.89809203,0.30999148,0.35666907,0.7087277,0.041736495,0.008158207,0.9478436675902603,0.3663695529995553,0.8629632,1.4901161e-07,-2.9802322e-07
1611,835.1124,-16.010397,23.810017,307.93948,0.26943785,0.046064496,2085.486147945572,1.2957879,1.276227740398134,0.200988,0.051734466,0.055010185,0.22005825,0.013492647,0.00399518,0.536676062973832,0.12256038061936303,0.28205827,1.8626451e-08,-7.748604e-07
5610,722.50757,-14.02173,23.089596,751.15607,0.30897683,0.055417,1326.3606889027174,0.6868902,1.0980229867986901,0.58076453,0.19334577,0.22064811,0.44958174,0.026524313,0.0060303807,0.7428243492699109,0.21070301395063518,0.45282435,6.7055225e-08,-4.4703484e-07
1527,131.7947,-20.122814,24.503414,565.395,0.074361674,0.009040296,1105.6844712583652,0.5088048,1.2181736627279816,0.010853225,0.0020720903,0.0019169413,0.10222924,0.00501105,0.0013572052,0.013455423614862586,0.0012084527856405236,0.1407686,7.450581e-09,8.6426735e-07
4034,534.0064,-15.358515,25.322554,536.8576,0.14876053,0.0213148,1356.9655058829703,0.7268231,1.2262979434610946,0.059631675,0.017141938,0.016227342,0.13017578,0.008798856,0.0031048357,0.13073875459700438,0.018117945328705698,0.12374067,1.1175871e-08,8.940697e-07
